MainID,n_obs,start,end,span,n_missing_years,n_zero,onset_year,censor_year,n_origins,n_pos,n_neg,first_origin,last_origin,event_in_eligible_window,TaxonName,TaxonomicClass,BiotopeType,Country,Continent,SamplingProtocol,SamplingUnits,SamplingEffort,SpatialDensity,Reliability,DatasetLength,SamplingFrequency,restricted,Notes,DataSourceID,LocationID,TaxonID,LongDD,LatDD
9441,28,1967,1994,28,0,0,,,0,0,0,,,False,Spiza americana,Aves,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,2.0,28.0,1.0,False,"Breeding Bird Surveys were conducted at the peak of the nesting season, early June (desert and southern states - May). Each route is 24.5 miles long and had 50 stops where the observer spent 3 minutes recording all birds heard or seen within 0.25 miles.",564,34,764,-98.0,34.0
9442,28,1967,1994,28,0,0,,,0,0,0,,,False,Spiza americana,Aves,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,2.0,28.0,1.0,False,"Breeding Bird Surveys were conducted at the peak of the nesting season, early June (desert and southern states - May). Each route is 24.5 miles long and had 50 stops where the observer spent 3 minutes recording all birds heard or seen within 0.25 miles.",564,45,764,-97.0,39.0
9443,28,1967,1994,28,0,0,,,0,0,0,,,False,Spiza americana,Aves,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,2.0,28.0,1.0,False,"Breeding Bird Surveys were conducted at the peak of the nesting season, early June (desert and southern states - May). Each route is 24.5 miles long and had 50 stops where the observer spent 3 minutes recording all birds heard or seen within 0.25 miles.",564,65,764,-97.0,36.0
9444,28,1967,1994,28,0,0,,,0,0,0,,,False,Spiza americana,Aves,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,2.0,28.0,1.0,False,"Breeding Bird Surveys were conducted at the peak of the nesting season, early June (desert and southern states - May). Each route is 24.5 miles long and had 50 stops where the observer spent 3 minutes recording all birds heard or seen within 0.25 miles.",564,44,764,-94.0,42.0
9445,28,1967,1994,28,0,0,,,0,0,0,,,False,Spiza americana,Aves,Grassland,USA,North America,Count,All Individuals,Sample,None,2.0,28.0,1.0,False,"Breeding Bird Surveys were conducted at the peak of the nesting season, early June (desert and southern states - May). Each route is 24.5 miles long and had 50 stops where the observer spent 3 minutes recording all birds heard or seen within 0.25 miles.",564,10766,764,-95.65,36.575
9446,28,1967,1994,28,0,0,,,0,0,0,,,False,Spiza americana,Aves,Grassland,USA,North America,Count,All Individuals,Sample,None,2.0,28.0,1.0,False,"Breeding Bird Surveys were conducted at the peak of the nesting season, early June (desert and southern states - May). Each route is 24.5 miles long and had 50 stops where the observer spent 3 minutes recording all birds heard or seen within 0.25 miles.",564,10767,764,-95.65,36.575
9447,19,1965,1983,19,0,0,,,0,0,0,,,False,Parus major,Aves,Deciduous forest,Hungary,Europe,Count,Breeding pairs,Sample,per 10 hectares,4.0,19.0,1.0,False,None,463,10575,207,18.916666666666668,47.53333333333333
9448,19,1965,1983,19,0,0,,,0,0,0,,,False,Parus caeruleus,Aves,Deciduous forest,Hungary,Europe,Count,Breeding pairs,Sample,per 10 hectares,4.0,19.0,1.0,False,None,463,10575,208,18.916666666666668,47.53333333333333
9449,18,1965,1983,19,1,0,1982.0,1982.0,0,0,0,,,False,Ficedula albicollis,Aves,Deciduous forest,Hungary,Europe,Count,Breeding pairs,Sample,per 10 hectares,4.0,19.0,1.0,False,None,463,10575,11197,18.916666666666668,47.53333333333333
9450,10,1977,1986,10,0,0,,,0,0,0,,,False,Falco tinnunculus,Aves,Agricultural,Finland,Europe,Count,Breeding pairs,Sample,None,3.0,10.0,1.0,False,None,461,10573,11194,22.916666666666668,63.083333333333336
9451,10,1977,1986,10,0,0,,,0,0,0,,,False,Asio otus,Aves,Agricultural,Finland,Europe,Count,Breeding pairs,Sample,None,3.0,10.0,1.0,False,None,461,10573,11195,22.916666666666668,63.083333333333336
9452,15,1970,1984,15,0,0,,,0,0,0,,,False,Vulpes vulpes,Mammalia,Coniferous forest,Sweden,Europe,Count,Individuals killed,Sample,per 1000 hectares,2.0,15.0,1.0,False,Low mange infestation,460,10572,403,20.0,65.5
9453,15,1970,1984,15,0,0,,,0,0,0,,,False,Vulpes vulpes,Mammalia,Coniferous forest,Sweden,Europe,Count,Individuals killed,Sample,per 1000 hectares,2.0,15.0,1.0,False,Medium mange infestation,460,10572,403,20.0,65.5
9454,15,1970,1984,15,0,0,,,0,0,0,,,False,Vulpes vulpes,Mammalia,Coniferous forest,Sweden,Europe,Count,Individuals killed,Sample,per 1000 hectares,2.0,15.0,1.0,False,High mange infestation,460,10572,403,20.0,65.5
9455,15,1970,1984,15,0,0,,,0,0,0,,,False,Lepus timidus,Mammalia,Coniferous forest,Sweden,Europe,Count,Individuals killed,Sample,per 1000 hectares,2.0,15.0,1.0,False,Low mange infestation,460,10572,408,20.0,65.5
9456,15,1970,1984,15,0,0,,,0,0,0,,,False,Lepus timidus,Mammalia,Coniferous forest,Sweden,Europe,Count,Individuals killed,Sample,per 1000 hectares,2.0,15.0,1.0,False,Medium mange infestation,460,10572,408,20.0,65.5
9457,15,1970,1984,15,0,0,,,0,0,0,,,False,Lepus timidus,Mammalia,Coniferous forest,Sweden,Europe,Count,Individuals killed,Sample,per 1000 hectares,2.0,15.0,1.0,False,High mange infestation,460,10572,408,20.0,65.5
9458,15,1959,1973,15,0,0,,,0,0,0,,,False,Panulirus interruptus,Crustacea,Coastal,Mexico,North America,Harvest,Tonnes,Harvest,None,2.0,15.0,1.0,False,None,455,10562,11177,-114.0,27.0
9459,16,1914,1929,16,0,0,1927.0,1927.0,0,0,0,,,False,Bonasa umbellus,Aves,Mixed or unspecified forest,Canada,North America,Count,Nests,Sample,None,3.0,16.0,1.0,False,None,565,10769,417,-99.0,49.5
9460,26,1927,1956,30,4,0,1944.0,1936.0,0,0,0,,,False,Bonasa umbellus,Aves,Mixed or unspecified forest,USA,North America,Count,All Individuals,Sample,per mile^2,3.0,30.0,1.0,False,None,565,152,417,-92.5,46.75
9461,11,1932,1942,11,0,0,,,0,0,0,,,False,Lepus americanus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,per mile^2,3.0,11.0,1.0,False,None,565,10770,416,-94.5,46.25
9462,13,1932,1944,13,0,0,1939.0,1939.0,0,0,0,,,False,Lepus americanus,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,3.0,13.0,1.0,False,None,565,10771,416,-84.11666666666666,49.06666666666667
9463,18,1942,1959,18,0,0,1956.0,1956.0,0,0,0,,,False,Lepus americanus,Mammalia,Unspecified habitat or no information,USA,North America,Count,Hare pellets,Sample,None,3.0,18.0,1.0,False,None,565,10772,416,-80.16666666666667,38.333333333333336
9464,13,1946,1959,14,1,0,1954.0,1954.0,0,0,0,,,False,Lepus americanus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,per mile^2,3.0,14.0,1.0,False,None,565,152,416,-92.5,46.75
9465,18,1937,1954,18,0,0,,,0,0,0,,,False,Bonasa umbellus,Aves,Unspecified habitat or no information,USA,North America,Count,Individuals killed,Sample,None,2.0,18.0,1.0,False,None,565,51,417,-85.0,44.0
9466,16,1939,1958,20,4,0,,,0,0,0,,,False,Bonasa umbellus,Aves,Unspecified habitat or no information,USA,North America,Count,Individuals killed,Sample,None,2.0,20.0,1.0,False,None,565,52,417,-95.0,46.0
9467,12,1947,1958,12,0,0,,,0,0,0,,,False,Bonasa umbellus,Aves,Unspecified habitat or no information,USA,North America,Count,Individuals killed,Sample,None,2.0,12.0,1.0,False,None,565,48,417,-69.0,45.0
9468,20,1932,1951,20,0,0,,,0,0,0,,,False,Bonasa umbellus,Aves,Unspecified habitat or no information,USA,North America,Count,Individuals killed,Sample,None,2.0,20.0,1.0,False,None,565,61,417,-73.0,41.0
9469,37,1915,1954,40,3,0,1947.0,1945.0,0,0,0,,,False,Bonasa umbellus,Aves,Unspecified habitat or no information,USA,North America,Count,Individuals killed,Sample,None,2.0,40.0,1.0,False,None,565,67,417,-78.0,41.0
9470,33,1923,1957,35,2,0,,,0,0,0,,,False,Bonasa umbellus,Aves,Unspecified habitat or no information,USA,North America,Count,Individuals killed,Sample,None,2.0,35.0,1.0,False,None,565,37,417,-73.0,42.0
9471,21,1932,1958,27,6,0,1949.0,1943.0,0,0,0,,,False,Bonasa umbellus,Aves,Unspecified habitat or no information,Canada,North America,Count,Individuals killed,Sample,None,2.0,27.0,1.0,False,None,565,21,417,-98.0,55.0
9472,29,1930,1958,29,0,0,,,0,0,0,,,False,Bonasa umbellus,Aves,Unspecified habitat or no information,Canada,North America,Count,Individuals killed,Sample,None,2.0,29.0,1.0,False,None,565,22,417,-67.0,47.0
9473,18,1937,1954,18,0,0,,,0,0,0,,,False,Tympanuchus phasianellus and Tympanuchus cupido,Aves,Unspecified habitat or no information,USA,North America,Count,Individuals killed,Sample,None,2.0,18.0,1.0,False,None,565,51,11939,-85.0,44.0
9474,18,1931,1957,27,9,0,1954.0,1954.0,0,0,0,,,False,Tympanuchus phasianellus and Tympanuchus cupido,Aves,Unspecified habitat or no information,USA,North America,Count,Individuals killed,Sample,None,2.0,27.0,1.0,False,None,565,78,11939,-90.0,44.0
9475,11,1948,1958,11,0,0,,,0,0,0,,,False,Tympanuchus phasianellus,Aves,Unspecified habitat or no information,USA,North America,Count,Individuals killed,Sample,None,2.0,11.0,1.0,False,None,565,52,11940,-95.0,46.0
9476,16,1932,1952,21,5,0,,,0,0,0,,,False,Tympanuchus cupido and Tympanuchus pallidicinctus,Aves,Unspecified habitat or no information,Canada,North America,Count,Individuals killed,Sample,None,2.0,21.0,1.0,False,None,565,21,11941,-98.0,55.0
9477,20,1938,1958,21,1,0,,,0,0,0,,,False,Tympanuchus phasianellus,Aves,Unspecified habitat or no information,USA,North America,Count,Individuals killed,Sample,None,2.0,21.0,1.0,False,None,565,63,11940,-100.0,47.0
9478,11,1948,1958,11,0,0,,,0,0,0,,,False,Tympanuchus phasianellus,Aves,Unspecified habitat or no information,Canada,North America,Count,Individuals killed,Sample,None,2.0,11.0,1.0,False,None,565,29,11940,-104.0,55.0
9479,8,1949,1958,10,2,0,,,0,0,0,,,False,Tympanuchus phasianellus,Aves,Unspecified habitat or no information,Canada,North America,Count,Individuals killed,Sample,None,2.0,10.0,1.0,False,None,565,21,11940,-98.0,55.0
9480,17,1935,1958,24,7,0,,1956.0,0,0,0,,,False,Dendragapus canadensis,Aves,Unspecified habitat or no information,Canada,North America,Count,Individuals killed,Sample,None,2.0,24.0,1.0,False,None,565,21,11942,-98.0,55.0
9481,10,1949,1958,10,0,0,,,0,0,0,,,False,Perdix perdix,Aves,Unspecified habitat or no information,Canada,North America,Count,Individuals killed,Sample,None,2.0,10.0,1.0,False,None,565,29,409,-104.0,55.0
9482,21,1932,1958,27,6,0,1949.0,1949.0,0,0,0,,,False,Perdix perdix,Aves,Unspecified habitat or no information,Canada,North America,Count,Individuals killed,Sample,None,2.0,27.0,1.0,False,None,565,21,409,-98.0,55.0
9483,18,1937,1954,18,0,0,,,0,0,0,,,False,Lepus americanus,Mammalia,Unspecified habitat or no information,USA,North America,Count,Individuals killed,Sample,None,2.0,18.0,1.0,False,None,565,51,416,-85.0,44.0
9484,17,1942,1958,17,0,0,,,0,0,0,,,False,Lepus americanus,Mammalia,Unspecified habitat or no information,USA,North America,Count,Individuals killed,Sample,None,2.0,17.0,1.0,False,None,565,52,416,-95.0,46.0
9485,12,1947,1958,12,0,0,,,0,0,0,,,False,Lepus americanus,Mammalia,Unspecified habitat or no information,USA,North America,Count,Individuals killed,Sample,None,2.0,12.0,1.0,False,None,565,48,416,-69.0,45.0
9486,19,1932,1951,20,1,0,,,0,0,0,,,False,Lepus americanus,Mammalia,Unspecified habitat or no information,USA,North America,Count,Individuals killed,Sample,None,2.0,20.0,1.0,False,None,565,61,416,-73.0,41.0
9487,24,1930,1957,28,4,0,1937.0,1937.0,0,0,0,,,False,Lepus americanus,Mammalia,Unspecified habitat or no information,USA,North America,Count,Individuals killed,Sample,None,2.0,28.0,1.0,False,None,565,67,416,-78.0,41.0
9488,32,1923,1955,33,1,0,,,0,0,0,,,False,Lepus americanus,Mammalia,Unspecified habitat or no information,USA,North America,Count,Individuals killed,Sample,None,2.0,33.0,1.0,False,None,565,37,416,-73.0,42.0
9489,44,1914,1957,44,0,0,,,10,0,10,1943.0,1952.0,False,Mustela vison,Mammalia,Unspecified habitat or no information,Canada,North America,Count,Pelts,Sample,None,2.0,44.0,1.0,False,See Main ID 445. Ostensibly same data from different source.,565,29,78,-104.0,55.0
9490,34,1924,1957,34,0,0,,,0,0,0,,,False,Mustela vison,Mammalia,Unspecified habitat or no information,Canada,North America,Count,Pelts,Sample,None,2.0,34.0,1.0,False,See Main ID 437. Ostensibly same data from different source.,565,21,78,-98.0,55.0
9491,44,1914,1957,44,0,0,1936.0,1936.0,0,0,0,,,False,Ondatra zibethicus,Mammalia,Unspecified habitat or no information,Canada,North America,Count,Pelts,Sample,None,2.0,44.0,1.0,False,See Main ID 9220. Ostensibly same data from different source. Note year shift.,565,29,79,-104.0,55.0
9492,34,1924,1957,34,0,0,,,0,0,0,,,False,Ondatra zibethicus,Mammalia,Unspecified habitat or no information,Canada,North America,Count,Pelts,Sample,None,2.0,34.0,1.0,False,See Main ID 9219. Ostensibly same data from different source.,565,21,79,-98.0,55.0
9493,39,1919,1957,39,0,0,1947.0,1947.0,0,0,0,,,False,Vulpes ,Mammalia,Unspecified habitat or no information,Canada,North America,Count,Pelts,Sample,None,2.0,39.0,1.0,False,None,565,20,405,-125.0,55.0
9494,39,1919,1957,39,0,0,1927.0,1927.0,0,0,0,,,False,Vulpes ,Mammalia,Unspecified habitat or no information,Canada,North America,Count,Pelts,Sample,None,2.0,39.0,1.0,False,None,565,19,405,-115.0,55.0
9495,44,1914,1957,44,0,0,1920.0,1920.0,0,0,0,,,False,Vulpes ,Mammalia,Unspecified habitat or no information,Canada,North America,Count,Pelts,Sample,None,2.0,44.0,1.0,False,None,565,29,405,-104.0,55.0
9496,39,1919,1957,39,0,0,1947.0,1947.0,0,0,0,,,False,Vulpes ,Mammalia,Unspecified habitat or no information,Canada,North America,Count,Pelts,Sample,None,2.0,39.0,1.0,False,None,565,21,405,-98.0,55.0
9497,39,1919,1957,39,0,0,1953.0,1953.0,5,5,0,1948.0,1952.0,True,Vulpes ,Mammalia,Unspecified habitat or no information,Canada,North America,Count,Pelts,Sample,None,2.0,39.0,1.0,False,None,565,26,405,-88.0,52.0
9498,34,1924,1957,34,0,0,1951.0,1951.0,0,0,0,,,False,Vulpes ,Mammalia,Unspecified habitat or no information,Canada,North America,Count,Pelts,Sample,None,2.0,34.0,1.0,False,None,565,22,405,-67.0,47.0
9499,39,1919,1957,39,0,0,1953.0,1953.0,5,5,0,1948.0,1952.0,True,Vulpes ,Mammalia,Unspecified habitat or no information,Canada,North America,Count,Pelts,Sample,None,2.0,39.0,1.0,False,None,565,25,405,-63.0,45.0
9500,44,1914,1957,44,0,0,1952.0,1952.0,9,5,4,1943.0,1951.0,True,Canis latrans,Mammalia,Unspecified habitat or no information,Canada,North America,Count,Pelts,Sample,None,2.0,44.0,1.0,False,See Main ID 248. Ostensibly same data from different source.,565,29,59,-104.0,55.0
9501,39,1919,1957,39,0,0,1948.0,1948.0,0,0,0,,,False,Canis latrans,Mammalia,Unspecified habitat or no information,Canada,North America,Count,Pelts,Sample,None,2.0,39.0,1.0,False,See Main ID 245. Ostensibly same data from different source.,565,21,59,-98.0,55.0
9502,39,1919,1957,39,0,0,1951.0,1951.0,3,3,0,1948.0,1950.0,True,Canis latrans,Mammalia,Unspecified habitat or no information,Canada,North America,Count,Pelts,Sample,None,2.0,39.0,1.0,False,None,565,10773,59,-105.0,55.0
9503,34,1924,1957,34,0,0,1946.0,1946.0,0,0,0,,,False,Martes pennanti,Mammalia,Unspecified habitat or no information,Canada,North America,Count,Pelts,Sample,None,2.0,34.0,1.0,False,See Main ID 281. Similar data from different source.,565,21,55,-98.0,55.0
9504,11,1948,1958,11,0,0,,,0,0,0,,,False,Accipiter ,Aves,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,2.0,11.0,1.0,False,None,565,20,11943,-125.0,55.0
9505,11,1948,1958,11,0,0,,,0,0,0,,,False,Strigiformes ,Aves,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,2.0,11.0,1.0,False,None,565,20,11944,-125.0,55.0
9506,22,1929,1950,22,0,0,1940.0,1940.0,0,0,0,,,False,Accipiter gentilis,Aves,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,2.0,22.0,1.0,False,None,565,67,11945,-78.0,41.0
9507,18,1937,1958,22,4,0,,,0,0,0,,,False,Bubo virginianus,Aves,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,2.0,22.0,1.0,False,None,565,67,163,-78.0,41.0
9508,10,1981,1990,10,0,0,,,0,0,0,,,False,Chromatomyia suikazurae,Insecta,Specified plants as habitat,Japan,Asia,Count,All Individuals,per leaf,None,4.0,10.0,1.0,False,"Sampled each February, free from parasitioid attack. The study site is a natural deciduous forest. A 100*100m quadrat containing 76 plants of Lonicera gracilipes was established. L. japonica were present at the forest margin near the study area, but their density was much lower than that of L. gracilipes.",589,10780,11973,135.78333333333333,35.083333333333336
9509,10,1981,1990,10,0,0,,,0,0,0,,,False,Chromatomyia suikazurae,Insecta,Specified plants as habitat,Japan,Asia,Count,All Individuals,per leaf,None,4.0,10.0,1.0,False,"Sampled each April, subject to intense parasitioid attack. The study site is a natural deciduous forest. A 100*100m quadrat containing 76 plants of Lonicera gracilipes was established. L. japonica were present at the forest margin near the study area, but their density was much lower than that of L. gracilipes.",589,10780,11973,135.78333333333333,35.083333333333336
9510,12,1938,1949,12,0,0,,1949.0,0,0,0,,,False,Sciurus ,Mammalia,Coniferous forest,Russian Federation,Europe,Count,All Individuals,Sample,per 100km transect,4.0,12.0,1.0,False,None,566,1,12025,57.0,62.0
9511,21,1922,1942,21,0,0,1941.0,1941.0,0,0,0,,,False,Lepus timidus,Mammalia,Unspecified habitat or no information,Russian Federation,Asia,Count,All Individuals,Sample,None,1.0,21.0,1.0,False,None,566,10774,408,55.0,62.0
9512,21,1922,1942,21,0,0,,,0,0,0,,,False,Lynx lynx,Mammalia,Unspecified habitat or no information,Russian Federation,Asia,Count,All Individuals,Sample,None,1.0,21.0,1.0,False,None,566,10774,11931,55.0,62.0
9513,22,1933,1955,23,1,0,,,0,0,0,,,False,Sciurus ,Mammalia,Unspecified habitat or no information,Russian Federation,Asia,Count,All Individuals,Sample,None,1.0,23.0,1.0,False,None,566,10775,12025,104.0,50.5
9514,23,1933,1955,23,0,0,1942.0,1942.0,0,0,0,,,False,Sciurus ,Mammalia,Unspecified habitat or no information,Kazakhstan,Asia,Count,All Individuals,Sample,None,1.0,23.0,1.0,False,None,566,10776,12025,63.5,54.733333333333334
9515,25,1884,1908,25,0,0,,,0,0,0,,,False,Lepus timidus,Mammalia,Unspecified habitat or no information,Russian Federation,Europe,Count,All Individuals,Sample,None,-1.0,25.0,1.0,False,Data taken from a printout from Turchin.,566,10777,408,30.083333333333332,59.53333333333333
9516,12,1928,1939,12,0,0,,,0,0,0,,,False,Mustela erminea,Mammalia,Unspecified habitat or no information,Russian Federation,Europe,Count,Pelts,Census,None,1.0,12.0,1.0,False,Population infected with skrjabingylosis,566,10778,11925,52.0,55.0
9520,12,1913,1924,12,0,0,1919.0,1919.0,0,0,0,,,False,Vulpes ,Mammalia,Grassland,Canada,North America,Count,All Individuals,Sample,None,2.0,12.0,1.0,False,"Coloured fox (red, cross and silver) fur returns (Revillons Freres records).",24,118,405,-67.0,58.0
9521,14,1962,1975,14,0,0,,,0,0,0,,,False,Perdix perdix,Aves,Agricultural,United Kingdom,Europe,Count,All Individuals,Sample,Unknown,4.0,14.0,1.0,False,None,18,10752,409,-1.5,54.0
